full_name,Position,TEAM,GP,MIN,PTS,FG_PCT,FG3_PCT,FT_PCT,AST,BLK,STL,REB,TOV,Salary,DREB,FG3A,FG3M,FGA,FGM,FTA,FTM,GS,LEAGUE_ID,OREB,ORGANIZATION_ID,PF,PLAYER_AGE,PLAYER_ID,SCHOOL_NAME,SEASON_ID,TEAM_ID,Team_ID,id,first_name,last_name,is_active,PlayerID,Status,TeamID,Team,Jersey,PositionCategory,FirstName,LastName,Height,Weight,BirthDate,BirthCity,BirthState,BirthCountry,HighSchool,College,PhotoUrl,Experience,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,FantasyAlarmPlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,FanDuelName,DraftKingsName,YahooName,DepthChartPosition,DepthChartOrder,GlobalTeamID,FantasyDraftName,FantasyDraftPlayerID,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated,NbaDotComPlayerID
Mfiondu Kabengele,PF,LAC,12,64,42,0.438,0.45,1,2,2,2,11,2,1977000,10,20,9,32,14,5,5,0,0,1,,9,22,1629662,,2019-20,1610612746,,1629662,Mfiondu,Kabengele,TRUE,20002302,Active,28,LAC,25,F,Mfiondu,Kabengele,81,250,,,,,,Florida State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002302.png,0,8fb7ba41-b5b9-425b-89ec-6b5b61157e88,,4873,201262,941357,776370,,Scrambled,Scrambled,,Scrambled,110355,941357,6215,Mfiondu Kabengele,Mfiondu Kabengele,Mfiondu Kabengele,,,20000028,Mfiondu Kabengele,941357,4587283,http://cdn.usatsimg.com/api/download/?imageID=12954688,http://cdn.usatsimg.com/api/download/?imageID=12954719,2019-06-25T12:49:32,2019-06-25T12:50:15,1629662
Frank Kaminsky,PF,PHX,32,718,352,0.455,0.348,0.67,71,10,13,158,33,4767000,128,112,39,279,127,88,59,13,0,30,,69,26,1626163,,2019-20,1610612756,,1626163,Frank,Kaminsky,TRUE,20001396,Active,29,PHO,8,F,Frank,Kaminsky,84,240,1993-04-04T00:00:00,Lisle,Illinois,,,Wisconsin,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001396.png,3,c9b1c381-e0ac-4618-9887-ce3e8993b265,2468,3713,200605,606731,749450,,Scrambled,Scrambled,2020-03-12T00:00:00,Scrambled,16448,606731,5469,Frank Kaminsky,Frank Kaminsky,Frank Kaminsky,PF,1,20000029,Frank Kaminsky,606731,4587191,http://cdn.usatsimg.com/api/download/?imageID=13454640,http://cdn.usatsimg.com/api/download/?imageID=13514584,2019-10-03T13:02:38,2019-10-14T09:49:24,1626163
Enes Kanter,C,BOS,51,891,416,0.566,0.143,0.708,49,38,21,394,52,4767000,253,7,1,311,176,89,63,6,0,141,,85,27,202683,,2019-20,1610612738,,202683,Enes,Kanter,TRUE,20000835,Active,9,BOS,11,C,Enes,Kanter,82,250,1992-05-20T00:00:00,Zurich,Switzerland,,,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000835.png,7,5fb038ef-a3bf-4f52-afce-4f5bd074bb88,1831,3188,200072,553574,748154,3037,Scrambled,Scrambled,,Scrambled,14516,553574,4899,Enes Kanter,Enes Kanter,Enes Kanter,C,1,20000009,Enes Kanter,553574,4588354,http://cdn.usatsimg.com/api/download/?imageID=13477343,http://cdn.usatsimg.com/api/download/?imageID=13514780,2019-10-09T17:16:12,2019-10-14T09:55:44,202683
Luke Kennard,SG,DET,28,922,442,0.442,0.399,0.893,115,6,12,98,43,3827160,89,183,73,342,151,75,67,25,0,9,,65,23,1628379,,2019-20,1610612765,,1628379,Luke,Kennard,TRUE,20001840,Active,14,DET,5,G,Luke,Kennard,77,206,1996-06-24T00:00:00,,,,,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001840.png,1,a537047d-c29f-4dfe-99b0-3bac4e258dc7,2791,4123,200958,887661,767459,,Scrambled,Scrambled,2020-03-11T00:00:00,Scrambled,66046,887661,5825,Luke Kennard,Luke Kennard,Luke Kennard,SG,1,20000014,Luke Kennard,887661,4587814,http://cdn.usatsimg.com/api/download/?imageID=13477193,http://cdn.usatsimg.com/api/download/?imageID=13514501,2019-10-09T17:16:12,2019-10-14T09:46:36,1628379
Michael Kidd-Gilchrist,SF,CHA,12,160,48,0.34,0.294,0.778,10,3,0,35,7,595122,26,17,5,53,18,9,7,0,0,9,,18,26,203077,,2019-20,1610612766,,203077,Michael,Kidd-Gilchrist,TRUE,20000748,Active,25,DAL,9,F,Michael,Kidd-Gilchrist,78,230,1993-09-26T00:00:00,Philadelphia,Pennsylvania,,,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000748.png,6,ea8a18e4-1341-48f1-b75d-5bbac8d789d4,1944,3302,200229,603095,750978,3441,Scrambled,Scrambled,,Scrambled,15758,603095,5008,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,SF,1,20000025,Michael Kidd-Gilchrist,603095,4587152,http://cdn.usatsimg.com/api/download/?imageID=11452228,http://cdn.usatsimg.com/api/download/?imageID=10773499,2018-10-16T15:18:03,2018-04-07T18:53:57,203077
Michael Kidd-Gilchrist,SF,DAL,9,71,4,0.143,0,1,3,2,2,20,6,595122,17,3,0,7,1,2,2,0,0,3,,14,26,203077,,2019-20,1610612742,,203077,Michael,Kidd-Gilchrist,TRUE,20000748,Active,25,DAL,9,F,Michael,Kidd-Gilchrist,78,230,1993-09-26T00:00:00,Philadelphia,Pennsylvania,,,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000748.png,6,ea8a18e4-1341-48f1-b75d-5bbac8d789d4,1944,3302,200229,603095,750978,3441,Scrambled,Scrambled,,Scrambled,15758,603095,5008,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,SF,1,20000025,Michael Kidd-Gilchrist,603095,4587152,http://cdn.usatsimg.com/api/download/?imageID=11452228,http://cdn.usatsimg.com/api/download/?imageID=10773499,2018-10-16T15:18:03,2018-04-07T18:53:57,203077
Michael Kidd-Gilchrist,SF,TOT,21,231,52,0.317,0.25,0.818,13,5,2,55,13,595122,43,20,5,60,19,11,9,0,0,12,,32,26,203077,,2019-20,0,,203077,Michael,Kidd-Gilchrist,TRUE,20000748,Active,25,DAL,9,F,Michael,Kidd-Gilchrist,78,230,1993-09-26T00:00:00,Philadelphia,Pennsylvania,,,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000748.png,6,ea8a18e4-1341-48f1-b75d-5bbac8d789d4,1944,3302,200229,603095,750978,3441,Scrambled,Scrambled,,Scrambled,15758,603095,5008,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist,SF,1,20000025,Michael Kidd-Gilchrist,603095,4587152,http://cdn.usatsimg.com/api/download/?imageID=11452228,http://cdn.usatsimg.com/api/download/?imageID=10773499,2018-10-16T15:18:03,2018-04-07T18:53:57,203077
Louis King,PF,DET,10,62,20,0.381,0.364,0,5,0,2,10,2,,9,11,4,21,8,3,0,0,0,1,,10,20,1629663,,2019-20,1610612765,,1629663,Louis,King,TRUE,20002394,Active,14,DET,14,F,Louis,King,79,205,,,,,,Oregon,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002394.png,0,3946a42e-7989-4c32-835c-789b50a01152,,4790,201346,1134732,785394,,Scrambled,Scrambled,,Scrambled,117297,1134732,6335,Louis King,Louis King,Louis King,PF,1,20000014,Louis King,1134732,4587816,http://cdn.usatsimg.com/api/download/?imageID=13477226,http://cdn.usatsimg.com/api/download/?imageID=13514533,2019-10-09T17:16:12,2019-10-14T09:47:52,1629663
Maxi Kleber,PF,DAL,66,1695,604,0.459,0.374,0.863,77,78,20,355,48,8000000,256,286,107,466,214,80,69,21,0,99,,153,28,1628467,,2019-20,1610612742,,1628467,Maxi,Kleber,TRUE,20001909,Active,25,DAL,42,F,Maximilian,Kleber,82,240,1992-01-29T00:00:00,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001909.png,1,3ef70a50-cd0d-4148-a1ad-ca830a1a9046,2852,3658,201049,1072048,779962,,Scrambled,Scrambled,,Scrambled,81621,1072048,5892,Maxi Kleber,Maxi Kleber,Maxi Kleber,C,1,20000025,Maxi Kleber,1072048,4587154,http://cdn.usatsimg.com/api/download/?imageID=13477371,http://cdn.usatsimg.com/api/download/?imageID=13514687,2019-10-09T17:16:12,2019-10-14T09:52:55,1628467
Brandon Knight,PG,CLE,16,241,79,0.326,0.297,0.308,31,2,5,20,16,15643750,17,64,19,86,28,13,4,0,0,3,,20,28,202688,,2019-20,1610612739,,202688,Brandon,Knight,TRUE,20000745,Active,14,DET,20,G,Brandon,Knight,74,182,1991-12-02T00:00:00,Miami,Florida,,,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000745.png,6,f58a9803-0ede-4c0b-acbd-08bc0da229af,1828,3184,200457,553575,748939,3043,Scrambled,Scrambled,,Scrambled,14506,553575,4889,Brandon Knight,Brandon Knight,Brandon Knight,PG,1,20000014,Brandon Knight,553575,4587819,http://cdn.usatsimg.com/api/download/?imageID=13477348,http://cdn.usatsimg.com/api/download/?imageID=13514819,2019-10-09T17:16:12,2019-10-14T09:57:12,202688
Brandon Knight,PG,DET,9,221,104,0.383,0.388,0.762,38,1,5,21,22,15643750,20,67,26,81,31,21,16,3,0,1,,20,28,202688,,2019-20,1610612765,,202688,Brandon,Knight,TRUE,20000745,Active,14,DET,20,G,Brandon,Knight,74,182,1991-12-02T00:00:00,Miami,Florida,,,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000745.png,6,f58a9803-0ede-4c0b-acbd-08bc0da229af,1828,3184,200457,553575,748939,3043,Scrambled,Scrambled,,Scrambled,14506,553575,4889,Brandon Knight,Brandon Knight,Brandon Knight,PG,1,20000014,Brandon Knight,553575,4587819,http://cdn.usatsimg.com/api/download/?imageID=13477348,http://cdn.usatsimg.com/api/download/?imageID=13514819,2019-10-09T17:16:12,2019-10-14T09:57:12,202688
Brandon Knight,PG,TOT,25,462,183,0.353,0.344,0.588,69,3,10,41,38,15643750,37,131,45,167,59,34,20,3,0,4,,40,28,202688,,2019-20,0,,202688,Brandon,Knight,TRUE,20000745,Active,14,DET,20,G,Brandon,Knight,74,182,1991-12-02T00:00:00,Miami,Florida,,,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000745.png,6,f58a9803-0ede-4c0b-acbd-08bc0da229af,1828,3184,200457,553575,748939,3043,Scrambled,Scrambled,,Scrambled,14506,553575,4889,Brandon Knight,Brandon Knight,Brandon Knight,PG,1,20000014,Brandon Knight,553575,4587819,http://cdn.usatsimg.com/api/download/?imageID=13477348,http://cdn.usatsimg.com/api/download/?imageID=13514819,2019-10-09T17:16:12,2019-10-14T09:57:12,202688
Kevin Knox II,SF,NYK,65,1166,419,0.359,0.327,0.653,61,28,23,184,45,4380120,156,199,65,401,144,101,66,4,0,28,,106,20,1628995,,2019-20,1610612752,,1628995,Kevin,Knox II,TRUE,20001994,Active,6,NY,20,F,Kevin,Knox,79,215,1999-08-11T00:00:00,,,,,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001994.png,0,239f0ff0-3d09-4991-bb67-ad8c8b7fd0cb,2955,4398,201123,1067854,780003,,Scrambled,Scrambled,,Scrambled,84674,1067854,6020,Kevin Knox,Kevin Knox II,Kevin Knox II,SF,1,20000006,Kevin Knox II,1067854,4588232,http://cdn.usatsimg.com/api/download/?imageID=13964554,,2020-01-27T16:30:45,,1628995
John Konchar,PG,MEM,15,167,51,0.657,0.444,0.5,21,3,7,46,6,,28,9,4,35,23,2,1,0,0,18,,7,23,1629723,,2019-20,1610612763,,1629723,John,Konchar,TRUE,20002318,Active,21,MEM,46,G,John,Konchar,77,210,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002318.png,0,906578a8-c01e-4799-a972-2b47e02108b9,,4864,201302,852907,761458,,Scrambled,Scrambled,,Scrambled,111376,852907,6255,John Konchar,John Konchar,John Konchar,PG,1,20000021,John Konchar,852907,4586960,http://cdn.usatsimg.com/api/download/?imageID=13454656,http://cdn.usatsimg.com/api/download/?imageID=13514863,2019-10-03T13:02:58,2019-10-14T09:59:14,1629723
Furkan Korkmaz,SG,PHI,64,1398,623,0.432,0.397,0.736,70,15,36,148,52,1620564,132,317,126,514,222,72,53,12,0,16,,89,22,1627788,,2019-20,1610612755,,1627788,Furkan,Korkmaz,TRUE,20001722,Active,7,PHI,30,G,Furkan,Korkmaz,79,202,1997-07-24T00:00:00,Bakirkoy,Turkey,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001722.png,1,e558bede-02a3-4e10-993b-39033809c82a,2648,3887,200787,920092,771368,,Scrambled,Scrambled,,Scrambled,70826,920092,5657,Furkan Korkmaz,Furkan Korkmaz,Furkan Korkmaz,SG,1,20000007,Furkan Korkmaz,920092,4588295,http://cdn.usatsimg.com/api/download/?imageID=13458701,http://cdn.usatsimg.com/api/download/?imageID=13514925,2019-10-09T17:16:12,2019-10-14T10:01:38,1627788
Luke Kornet,PF,CHI,36,559,215,0.439,0.287,0.714,32,26,11,84,14,2250000,62,108,31,187,82,28,20,14,0,22,,54,24,1628436,,2019-20,1610612741,,1628436,Luke,Kornet,TRUE,20001889,Active,11,CHI,2,F,Luke,Kornet,86,250,1995-07-15T00:00:00,,,,,Vanderbilt,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001889.png,1,fed6929f-8d92-456c-8a89-9e0c17cf4f7b,2844,4151,201002,745923,756855,,Scrambled,Scrambled,2020-03-11T00:00:00,Scrambled,41083,745923,5903,Luke Kornet,Luke Kornet,Luke Kornet,PF,1,20000011,Luke Kornet,745923,4587989,http://cdn.usatsimg.com/api/download/?imageID=11576113,http://cdn.usatsimg.com/api/download/?imageID=11993954,2018-11-02T15:41:28,2019-01-14T09:59:18,1628436
Kyle Korver,SG,MIL,50,833,336,0.429,0.415,0.824,61,12,21,104,42,1620564,90,207,86,259,111,34,28,0,0,14,,68,38,2594,,2019-20,1610612749,,2594,Kyle,Korver,TRUE,20000604,Active,15,MIL,26,G,Kyle,Korver,79,212,1981-03-17T00:00:00,Lakewood,California,,,Creighton,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000604.png,15,ba1b12c1-ee81-47d2-9f02-56110ff2a318,977,2400,200442,58293,538179,918,Scrambled,Scrambled,,Scrambled,9870,58293,3754,Kyle Korver,Kyle Korver,Kyle Korver,SG,1,20000015,Kyle Korver,58293,4587761,http://cdn.usatsimg.com/api/download/?imageID=13477410,http://cdn.usatsimg.com/api/download/?imageID=13515134,2019-10-09T17:16:12,2019-10-14T10:09:45,2594
Rodions Kurucs,PF,BKN,39,501,162,0.448,0.385,0.607,33,3,17,97,35,1699236,79,65,25,134,60,28,17,4,0,18,,66,22,1629066,,2019-20,1610612751,,1629066,Rodions,Kurucs,TRUE,20002022,Active,8,BKN,0,F,Rodions,Kurucs,81,228,1998-02-05T00:00:00,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002022.png,0,80755300-0a97-4444-9e38-06c9f0f71d85,2984,4132,201143,1121334,785210,,Scrambled,Scrambled,,Scrambled,84700,1121334,6051,Rodions Kurucs,Rodions Kurucs,Rodions Kurucs,PF,1,20000008,Rodions Kurucs,1121334,4588153,http://cdn.usatsimg.com/api/download/?imageID=13454524,http://cdn.usatsimg.com/api/download/?imageID=13514623,2019-10-03T13:00:49,2019-10-14T09:50:40,1629066
Kyle Kuzma,PF,LAL,54,1327,674,0.432,0.297,0.738,69,21,21,242,85,1974600,194,236,70,588,254,130,96,7,0,48,,106,24,1628398,,2019-20,1610612747,,1628398,Kyle,Kuzma,TRUE,20001858,Active,27,LAL,0,F,Kyle,Kuzma,80,221,1995-07-24T00:00:00,,,,,Utah,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001858.png,1,4fae86e2-4f99-4247-af85-d917b4389d31,2821,4167,200967,844476,762824,,Scrambled,Scrambled,,Scrambled,58377,844476,5840,Kyle Kuzma,Kyle Kuzma,Kyle Kuzma,SF,1,20000027,Kyle Kuzma,844476,4587355,http://cdn.usatsimg.com/api/download/?imageID=10387114,http://cdn.usatsimg.com/api/download/?imageID=10479983,2017-11-02T22:20:32,2017-12-15T06:52:40,1628398
Zach LaVine,PG,CHI,60,2085,1530,0.45,0.38,0.802,254,28,88,289,206,19500000,248,484,184,1199,539,334,268,60,0,41,,131,25,203897,,2019-20,1610612741,,203897,Zach,LaVine,TRUE,20000804,Active,11,CHI,8,G,Zach,LaVine,78,200,1995-03-10T00:00:00,Renton,Washington,,,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000804.png,4,db72e294-1c54-454a-96b9-0b4fd2f38112,2304,3597,200449,743777,756157,3772,Scrambled,Scrambled,2020-03-11T00:00:00,Scrambled,40783,743777,5324,Zach LaVine,Zach LaVine,Zach LaVine,SG,0,20000011,Zach LaVine,743777,4587994,http://cdn.usatsimg.com/api/download/?imageID=13714844,http://cdn.usatsimg.com/api/download/?imageID=13714837,2019-11-26T10:23:47,2019-11-26T10:23:38,203897
Skal Labissiere,PF,POR,33,567,190,0.551,0.231,0.758,42,31,7,169,30,2338847,104,13,3,147,81,33,25,1,0,65,,89,23,1627746,,2019-20,1610612757,,1627746,Skal,Labissiere,TRUE,20001675,Active,3,ATL,7,F,Skal,Labissiere,82,235,1996-03-18T00:00:00,,,,,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001675.png,2,a10131d5-a2b6-45a5-bde1-f6c4cdfd328a,2647,3863,200789,891349,766807,,Scrambled,Scrambled,2020-03-11T00:00:00,Scrambled,66109,891349,5659,Skal Labissiere,Skal Labissiere,Skal Labissiere,PF,1,20000003,Skal Labissiere,891349,4587611,http://cdn.usatsimg.com/api/download/?imageID=13454514,http://cdn.usatsimg.com/api/download/?imageID=13515137,2019-10-03T13:00:33,2019-10-14T10:09:50,1627746
Jeremy Lamb,SG,IND,46,1291,577,0.451,0.335,0.836,96,22,55,200,50,10500000,176,158,53,479,216,110,92,42,0,24,,104,27,203087,,2019-20,1610612754,,203087,Jeremy,Lamb,TRUE,20000882,Active,13,IND,26,G,Jeremy,Lamb,77,180,1992-05-30T00:00:00,Henrico,Virginia,,,Connecticut,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000882.png,6,8d80f6fc-a7ac-48cf-bcd8-516d57acbbfe,1964,3319,200427,552980,747570,3447,Scrambled,Scrambled,2020-02-24T00:00:00,Scrambled,15559,552980,5018,Jeremy Lamb,Jeremy Lamb,Jeremy Lamb,,,20000013,Jeremy Lamb,552980,4587711,http://cdn.usatsimg.com/api/download/?imageID=13714889,http://cdn.usatsimg.com/api/download/?imageID=13714908,2019-11-26T10:24:57,2019-11-26T10:25:31,203087
Romeo Langford,PG,BOS,27,298,69,0.375,0.217,0.696,6,6,8,32,9,3458400,18,23,5,64,24,23,16,1,0,14,,29,20,1629641,,2019-20,1610612738,,1629641,Romeo,Langford,TRUE,20002277,Active,9,BOS,45,G,Romeo,Langford,76,216,,,,,,Indiana,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002277.png,0,cfca106e-f7a4-4ea3-a805-4505a3bf74c6,3131,4762,201242,1138654,785929,,Scrambled,Scrambled,,Scrambled,110321,1138654,6176,Romeo Langford,Romeo Langford,Romeo Langford,PG,1,20000009,Romeo Langford,1138654,4588357,http://cdn.usatsimg.com/api/download/?imageID=13562275,http://cdn.usatsimg.com/api/download/?imageID=13562267,2019-10-24T18:09:14,2019-10-24T18:09:06,1629641
Vic Law,PF,ORL,5,9,0,0,0,0,0,0,0,1,0,,1,1,0,3,0,2,0,0,0,0,,0,24,1629724,,2019-20,1610612753,,1629724,Vic,Law,TRUE,20002406,Active,5,ORL,23,F,Vic,Law,79,200,,,,,,Northwestern,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002406.png,0,8c9608a9-ea28-4133-9013-c2d3475ce8c9,,4882,201351,844029,762609,,Scrambled,Scrambled,,Scrambled,117306,844029,6277,Vic Law,Vic Law,Vic Law,,,20000005,Vic Law,844029,4587681,http://cdn.usatsimg.com/api/download/?imageID=13458765,http://cdn.usatsimg.com/api/download/?imageID=13515029,2019-10-09T17:16:12,2019-10-14T10:05:58,1629724
Jake Layman,SF,MIN,23,505,210,0.453,0.333,0.75,15,10,17,57,24,3581986,40,72,24,179,81,32,24,2,0,17,,47,26,1627774,,2019-20,1610612750,,1627774,Jake,Layman,TRUE,20001706,Active,16,MIN,10,F,Jake,Layman,80,209,1994-03-07T00:00:00,Wrentham,Massachusetts,,,Maryland,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001706.png,2,ce08115e-5e01-4fdc-991d-5d0f4db3eb9f,2673,3913,200806,698664,751364,,Scrambled,Scrambled,,Scrambled,23780,698664,5678,Jake Layman,Jake Layman,Jake Layman,SF,1,20000016,Jake Layman,698664,4586782,http://cdn.usatsimg.com/api/download/?imageID=13477258,http://cdn.usatsimg.com/api/download/?imageID=13514808,2019-10-09T17:16:12,2019-10-14T09:56:42,1627774
Caris LeVert,SG,BKN,39,1131,692,0.414,0.381,0.72,159,7,44,159,98,2625718,119,189,72,609,252,161,116,25,0,40,,72,25,1627747,,2019-20,1610612751,,1627747,Caris,LeVert,TRUE,20001707,Active,8,BKN,22,G,Caris,Levert,78,205,1994-08-25T00:00:00,Columbus,Ohio,,,Michigan,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001707.png,2,c34996e5-8be6-4053-a2f2-0acb0155e18c,2671,3914,200781,698991,751310,,Scrambled,Scrambled,,Scrambled,23798,698991,5651,Caris LeVert,Caris LeVert,Caris LeVert,SG,0,20000008,Caris LeVert,698991,4588155,http://cdn.usatsimg.com/api/download/?imageID=13454544,http://cdn.usatsimg.com/api/download/?imageID=13514652,2019-10-03T13:01:11,2019-10-14T09:51:43,1627747
TJ Leaf,PF,IND,25,193,72,0.435,0.357,0.583,6,3,8,64,7,2813280,43,14,5,69,30,12,7,1,0,21,,18,22,1628388,,2019-20,1610612754,,1628388,TJ,Leaf,TRUE,20001839,Active,13,IND,22,F,TJ,Leaf,82,222,1997-04-30T00:00:00,,,,,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001839.png,1,99d762ff-34b9-4ecc-bf40-016fcd297f84,2790,4118,200957,946720,774929,,Scrambled,Scrambled,,Scrambled,80818,946720,5831,TJ Leaf,TJ Leaf,TJ Leaf,PF,1,20000013,TJ Leaf,946720,4587713,http://cdn.usatsimg.com/api/download/?imageID=13454667,http://cdn.usatsimg.com/api/download/?imageID=13514827,2019-10-03T13:03:08,2019-10-14T09:57:34,1628388
Jalen Lecque,PG,PHX,4,26,10,0.4,0,1,2,0,0,0,1,898310,0,4,0,10,4,2,2,0,0,0,,2,19,1629665,,2019-20,1610612756,,1629665,Jalen,Lecque,TRUE,20002340,Active,29,PHO,0,G,Jalen,Lecque,76,185,,,,,,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002340.png,0,c2ca08ca-0ed5-418c-bf13-99fcb697566d,,4835,201327,1173086,790586,,Scrambled,Scrambled,,Scrambled,116202,1173086,6251,Jalen Lecque,Jalen Lecque,Jalen Lecque,,,20000029,Jalen Lecque,1173086,4587195,http://cdn.usatsimg.com/api/download/?imageID=13454571,http://cdn.usatsimg.com/api/download/?imageID=13514538,2019-10-03T13:01:38,2019-10-14T09:48:07,1629665
Courtney Lee,SG,DAL,24,345,107,0.488,0.447,0.857,12,6,18,32,11,12759670,25,47,21,82,40,7,6,9,0,7,,33,34,201584,,2019-20,1610612742,,201584,Courtney,Lee,TRUE,20000634,Active,25,DAL,1,G,Courtney,Lee,77,215,1985-10-03T00:00:00,Indianapolis,Indiana,,,Western Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000634.png,10,5247355c-121e-4053-8627-54d99e61d518,1528,2970,200398,276755,724234,1955,Scrambled,Scrambled,,Scrambled,9615,276755,4484,Courtney Lee,Courtney Lee,Courtney Lee,PG,1,20000025,Courtney Lee,276755,4587155,http://cdn.usatsimg.com/api/download/?imageID=13477411,http://cdn.usatsimg.com/api/download/?imageID=13514736,2019-10-09T17:16:12,2019-10-14T09:54:22,201584
Damion Lee,SG,GSW,49,1423,621,0.417,0.356,0.873,133,6,50,239,67,842327,207,239,85,511,213,126,110,36,0,32,,116,27,1627814,,2019-20,1610612744,,1627814,Damion,Lee,TRUE,20001791,Active,26,GS,1,G,Damion,Lee,77,210,1992-10-21T00:00:00,Baltimore,Maryland,,,Louisville,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001791.png,1,0d9274b1-878c-44e3-8284-2c1f321d148b,2749,3947,200871,609081,749606,,Scrambled,Scrambled,,Scrambled,18376,609081,5733,Damion Lee,Damion Lee,Damion Lee,SG,0,20000026,Damion Lee,609081,4587389,http://cdn.usatsimg.com/api/download/?imageID=13714959,http://cdn.usatsimg.com/api/download/?imageID=13714998,2019-11-26T10:26:45,2019-11-26T10:27:32,1627814
Alex Len,C,ATL,40,745,349,0.546,0.25,0.63,42,33,20,230,39,4160000,161,56,14,260,142,81,51,9,0,69,,93,26,203458,,2019-20,1610612737,,203458,Alex,Len,TRUE,20000852,Active,30,SAC,25,C,Alex,Len,84,250,1993-06-16T00:00:00,Antratsit,Ukraine,,,Maryland,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000852.png,5,2facd6c5-10c6-4481-a20f-a885b3f84460,2123,3436,200057,616982,750832,3596,Scrambled,Scrambled,,Scrambled,15814,616982,5156,Alex Len,Alex Len,Alex Len,C,1,20000030,Alex Len,616982,4587245,http://cdn.usatsimg.com/api/download/?imageID=13458751,http://cdn.usatsimg.com/api/download/?imageID=13515129,2019-10-09T17:16:12,2019-10-14T10:09:30,203458
Alex Len,C,SAC,9,150,59,0.619,0,0.7,5,13,2,64,11,4160000,38,0,0,42,26,10,7,0,0,26,,21,26,203458,,2019-20,1610612758,,203458,Alex,Len,TRUE,20000852,Active,30,SAC,25,C,Alex,Len,84,250,1993-06-16T00:00:00,Antratsit,Ukraine,,,Maryland,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000852.png,5,2facd6c5-10c6-4481-a20f-a885b3f84460,2123,3436,200057,616982,750832,3596,Scrambled,Scrambled,,Scrambled,15814,616982,5156,Alex Len,Alex Len,Alex Len,C,1,20000030,Alex Len,616982,4587245,http://cdn.usatsimg.com/api/download/?imageID=13458751,http://cdn.usatsimg.com/api/download/?imageID=13515129,2019-10-09T17:16:12,2019-10-14T10:09:30,203458
